primary,name,do_id,kegg_id,pharmgkb_id,mesh_id,umls_cui,icd_10,icd_9,omim_id,iDISK_id
DOID:0080149,adult acute monocytic leukemia,DOID:0080149,,,,C0280634,,,,
DOID:8864,acute monocytic leukemia,DOID:8864,,PA444759,D007948,C0023465,,206.0,,
DOID:0080150,adrenocorticotropic hormone deficiency,DOID:0080150,H01011,,C535668,,,,,
DOID:0080153,medium chain acyl-coa dehydrogenase deficiency,DOID:0080153,H00488,,C536038,C0220710,,,,
DOID:0080154,short chain acyl-coa dehydrogenase deficiency,DOID:0080154,H01980,,C537596,C0342783,,,,
DOID:0080155,very long chain acyl-coa dehydrogenase deficiency,DOID:0080155,,,,C2874239,,,,
DOID:0080156,x-linked adrenal hypoplasia congenita,DOID:0080156,,,,C0342482,,,,
DOID:10493,adrenal cortical hypofunction,DOID:10493,,,,C0405580,,255.4,,
DOID:0080158,herpes simplex virus keratitis,DOID:0080158,,PA165108502,D007635,,,,,
DOID:4677,keratitis,DOID:4677,,PA444668,D007634,C0022568,H16,370,,
DOID:0080159,cryptococcal meningitis,DOID:0080159,,PA165108392,D016919,C0085436,,,,
DOID:11608,fungal meningitis,DOID:11608,,PA166048895,D016921,C0085438,,,,
DOID:0080160,cytomegalovirus retinitis,DOID:0080160,,PA446540,D017726,C0206178,,,,
DOID:3612,retinitis,DOID:3612,,PA165108137,D012173,C0035333,H30.9,,,DC0480312
DOID:0080161,cutaneous candidiasis,DOID:0080161,,PA443599,D002179,C0006846,,,,
DOID:1508,candidiasis,DOID:1508,H00363,PA443597,D002177,C0006840,B37,112,,DC0479692
DOID:0080162,lupus nephritis,DOID:0080162,H01500,PA444823,D008181,C0024143,,,,
DOID:0080163,otulipenia,DOID:0080163,,,,,,,,
DOID:0080164,"myeloid and lymphoid neoplasms with eosinophilia and abnormalities of pdgfra, pdgfrb, and fgfr1",DOID:0080164,,,,C2827356,,,,
DOID:0080165,myeloid and lymphoid neoplasms associated with pdgfra rearrangement,DOID:0080165,,,,,,,,
DOID:0080166,myeloid and lymphoid neoplasms associated with pdgfrb rearrangement,DOID:0080166,,,,,,,,
DOID:0080167,myeloid and lymphoid neoplasms associated with fgfr1 abnormalities,DOID:0080167,,,,,,,,
DOID:0080169,tricuspid atresia,DOID:0080169,H01785,PA446767,D018785,C0243002,,,,
DOID:0080170,normophosphatemic familial tumoral calcinosis,DOID:0080170,,,C566473,C1864861,,,,
DOID:182,calcinosis,DOID:182,,,D002114,C0006663,,,,
DOID:0080171,esophageal atresia/tracheoesophageal fistula,DOID:0080171,,,,C0341154,,,,
DOID:0080172,thiopurine s-methyltransferase deficiency,DOID:0080172,,,,,,,,
DOID:0080173,bladder exstrophy-epispadias-cloacal exstrophy complex,DOID:0080173,,,,,,,,
DOID:0080174,bladder exstrophy,DOID:0080174,,PA165109149,D001746,C0005689,Q64.10,753.5,,
DOID:0080175,cloacal exstrophy,DOID:0080175,,,,C0345217,,,,
DOID:0080176,meningococcal meningitis,DOID:0080176,,PA166048781,D008585,C0025294,A39.0,036.0,,
DOID:9470,bacterial meningitis,DOID:9470,,PA446421,D016920,C0085437,G00,320,,
DOID:0080177,hepatic veno-occlusive disease,DOID:0080177,,PA444434,D006504,C0019156,K76.5,,,
DOID:272,hepatic vascular disease,DOID:272,,,,C0400923,,,,
DOID:0080178,mucositis,DOID:0080178,,PA166122058,D052016,C0333355,,,,DC0481016
DOID:0080179,haemophilus meningitis,DOID:0080179,,PA166048782,D008583,C0025292,G00.0,320.0,,
DOID:0080180,zika virus congenital syndrome,DOID:0080180,,,,,,,,
DOID:0080181,pharc syndrome,DOID:0080181,,,,,,,,
DOID:0080182,mixed fibrolamellar hepatocellular carcinoma,DOID:0080182,,,,,,,,
DOID:5015,fibrolamellar carcinoma,DOID:5015,,,C537258,C0334287,,,,
DOID:0080183,medullary colon carcinoma,DOID:0080183,,,,C1880119,,,,
DOID:1520,colon carcinoma,DOID:1520,,,,C0699790,,,,
DOID:0080184,mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma,DOID:0080184,,,,,,,,
DOID:4926,bronchiolo-alveolar adenocarcinoma,DOID:4926,,PA443615,D002282,C0007120,,,,
DOID:0080185,mucinous bronchioloalveolar adenocarcinoma,DOID:0080185,,,,,,,,
DOID:0080186,nonmucinous bronchioloalveolar adenocarcinoma,DOID:0080186,,,,,,,,
DOID:0080187,chronic neutrophilic leukemia,DOID:0080187,,PA165108180,D015467,C0023481,,,,
DOID:1036,chronic leukemia,DOID:1036,,,,C1279296,,,,
DOID:0080188,chronic myelomonocytic leukemia,DOID:0080188,H02411,PA446182,D015477,C0023480,,,,
DOID:0080189,malignant hemangioma,DOID:0080189,,,,C0474836,,,,
DOID:0080190,malignant epithelioid hemangioendothelioma,DOID:0080190,,,,C0334538,,,,
DOID:0080191,pten hamartoma tumor syndrome,DOID:0080191,,,,C1959582,,,,
DOID:0080192,relapsed/refractory diffuse large b-cell lymphoma,DOID:0080192,,,,,,,,
DOID:0080193,superior semicircular canal dehiscence,DOID:0080193,,,,C3275929,,,,
DOID:2952,inner ear disease,DOID:2952,,PA165109138,D007759,C0022890,H83.9,,,
DOID:0080194,carey-fineman-ziter syndrome,DOID:0080194,H01908,,C536102,C1850746,,,,
DOID:0080195,marinesco-sjogren syndrome,DOID:0080195,,,,C0024814,,,,
DOID:0080196,"mandibulofacial dysostosis, guion-almeida type",DOID:0080196,,,C537405,C1864652,,,610536.0,
DOID:0080197,congenital muscular dystrophy with cataracts and intellectual disability,DOID:0080197,,,,C4479410,,,617404.0,
DOID:0080198,infantile histiocytoid cardiomyopathy,DOID:0080198,,,C535584,C1708371,,,,
DOID:9256,colorectal cancer,DOID:9256,H00020,PA446108,D015179,C0009404,C18.9,,,
DOID:0080200,bilateral renal aplasia,DOID:0080200,,,,C3810360,,,,
DOID:14766,renal agenesis,DOID:14766,,PA162372590,,C0542519,,,,
DOID:12594,potter's syndrome,DOID:12594,,,,C0178426,Q60.6,,,
DOID:0080201,peters plus syndrome,DOID:0080201,,,C537617,C0796012,,,,
DOID:0080202,adenoid cystic carcinoma,DOID:0080202,,PA443826,D003528,C0010606,,,,
DOID:0080204,renal hypoplasia,DOID:0080204,,,,C0266295,,,,
DOID:0080205,cakut,DOID:0080205,H01867,,C566906,C1968949,,,,
DOID:18,urinary system disease,DOID:18,,,,C1335051,,,,
DOID:0080206,cakut1,DOID:0080206,,,,,,,,
DOID:0080207,cakut2,DOID:0080207,,,,,,,,
DOID:0080208,non-alcoholic fatty liver disease,DOID:0080208,,,D065626,C0400966,,,,DC0479211
DOID:9452,fatty liver disease,DOID:9452,,PA444154,D005234,C0015695,K70.0,571.0,,
DOID:0080209,"sideroblastic anemia with b-cell immunodeficiency, periodic fevers, and developmental delay",DOID:0080209,,,,C4015172,,,,
DOID:0080210,primary mediastinal b-cell lymphoma,DOID:0080210,,,,,C85.2,,,
DOID:0080211,nodal marginal zone lymphoma,DOID:0080211,,,,,,,,
DOID:0080212,polycystic kidney disease 4,DOID:0080212,,,,C4540575,,,,
DOID:0110861,autosomal recessive polycystic kidney disease,DOID:0110861,,PA446429,D017044,C0085548,Q61.1,753.14,,
DOID:0080213,punctate palmoplantar keratoderma type ii,DOID:0080213,,,C536338,C1867982,,,,
DOID:0080214,punctate palmoplantar keratoderma type i,DOID:0080214,,,,,,,,
DOID:0080215,early infantile epileptic encephalopathy 8,DOID:0080215,H02353,,C564474,C1845102,,,,
DOID:0080216,duodenal atresia,DOID:0080216,,,C535720,C0266174,,,,
DOID:10486,intestinal atresia,DOID:10486,,PA444631,D007409,C0021828,Q41.1,,,
DOID:0080217,lysosomal and lipase deficiency,DOID:0080217,,,,,,,,
DOID:0080218,primary spontaneous pneumothorax,DOID:0080218,,,,C1868193,,,,
DOID:1673,pneumothorax,DOID:1673,,,,C0029850,J93.1,,,
DOID:0080219,dystransthyretinemic hyperthyroxinemia,DOID:0080219,,,C567719,C2750824,,,,
DOID:2855,hyperthyroxinemia,DOID:2855,,,D006981,C0020551,,,,
DOID:0080220,obsolete major affective disorder 1,DOID:0080220,,,,,,,,
DOID:0080221,obsolete major affective disorder 2,DOID:0080221,,,,,,,,
DOID:0080222,pseudohypoparathyroidism type ib,DOID:0080222,,,C548075,C1864100,,,,
DOID:0080223,epidermolytic palmoplantar keratoderma,DOID:0080223,H00722,,D053546,C1721006,,,,
DOID:0080224,autosomal dominant dystrophic epidermolysis bullosa,DOID:0080224,,,,,,,,
DOID:0080225,amyotrophic lateral sclerosis type 23,DOID:0080225,,,,,,,,
DOID:0080226,autosomal dominant mental retardation 56,DOID:0080226,,,,C4693389,,,,
DOID:0080227,autosomal dominant mental retardation 55,DOID:0080227,,,,,,,,
DOID:0080228,autosomal dominant mental retardation 53,DOID:0080228,,,,C4540481,,,,
DOID:0080229,obsolete autosomal dominant mental retardation 61,DOID:0080229,,,,,,,,
DOID:0080230,autosomal dominant mental retardation 54,DOID:0080230,,,,C4540484,,,,
DOID:0080231,autosomal dominant mental retardation 52,DOID:0080231,,,,C4540478,,,,
DOID:0080232,autosomal dominant mental retardation 51,DOID:0080232,,,,C4540474,,,,
DOID:0080233,autosomal dominant mental retardation 50,DOID:0080233,,,,C4540470,,,,
DOID:0080234,clark-baraitser syndrome,DOID:0080234,,,C536208,C2931130,,,,
DOID:0080235,autosomal dominant mental retardation 48,DOID:0080235,,,,C4540321,,,,
DOID:0080236,autosomal dominant mental retardation 45,DOID:0080236,,,,C4539848,,,,
DOID:0080237,autosomal dominant mental retardation 46,DOID:0080237,,,,C4539851,,,,
DOID:0080238,autosomal dominant mental retardation 47,DOID:0080238,,,,C4539951,,,,
DOID:0080239,autosomal recessive mental retardation 61,DOID:0080239,,,,C4540424,,,,
DOID:0080240,non-syndromic x-linked intellectual disability 106,DOID:0080240,,,,,,,,
DOID:0080241,syndromic x-linked mental retardation 35,DOID:0080241,,,,C4478383,,,,
DOID:0080242,syndromic x-linked mental retardation hough type,DOID:0080242,,,,,,,,
DOID:0080243,amelogenesis imperfecta type 3b,DOID:0080243,,,,,,,,
DOID:0111721,amelogenesis imperfecta type 3,DOID:0111721,,,C562880,C0399376,,,,
DOID:0080244,galloway-mowat syndrome 2,DOID:0080244,,,,,,,,
DOID:0080245,galloway-mowat syndrome 3,DOID:0080245,,,,C4540266,,,,
DOID:0080246,galloway-mowat syndrome 4,DOID:0080246,,,,C4540270,,,,
DOID:0080247,galloway-mowat syndrome 5,DOID:0080247,,,,C4540274,,,,
DOID:0080248,erythrokeratodermia variabilis et progressiva 2,DOID:0080248,,,,C4479618,,,,
DOID:0080249,erythrokeratodermia variabilis et progressiva 3,DOID:0080249,,,,C4479619,,,,
DOID:0080250,erythrokeratodermia variabilis et progressiva 4,DOID:0080250,,,,C4479620,,,,
DOID:0080251,erythrokeratodermia variabilis et progressiva 5,DOID:0080251,,,,C4540331,,,,
DOID:0080252,spastic ataxia 8,DOID:0080252,,,,,,,,
DOID:0080253,meckel syndrome 13,DOID:0080253,,,,C4539714,,,,
DOID:0080254,orofaciodigital syndrome xvi,DOID:0080254,,,,C4539729,,,,
DOID:0080255,meier-gorlin syndrome 8,DOID:0080255,,,,C4479655,,,,
DOID:0080256,perrault syndrome 6,DOID:0080256,,,,C4479656,,,,
DOID:0080257,autosomal recessive congenital ichthyosis 13,DOID:0080257,,,,C4539772,,,,
DOID:0080258,autosomal recessive congenital ichthyosis 14,DOID:0080258,,,,C4539754,,,,
DOID:0080259,autosomal recessive spinocerebellar ataxia 25,DOID:0080259,,,,C4539808,,,,
DOID:0080260,autosomal recessive spinocerebellar ataxia 26,DOID:0080260,,,,C4539948,,,,
DOID:0080261,autosomal recessive nonsyndromic deafness 106,DOID:0080261,,,,,,,,
DOID:0080262,autosomal recessive nonsyndromic deafness 107,DOID:0080262,,,,,,,,
DOID:0080263,autosomal recessive nonsyndromic deafness 108,DOID:0080263,,,,,,,,
DOID:0080264,exudative vitreoretinopathy 7,DOID:0080264,,,,C4539767,,,,
DOID:0080265,nephrotic syndrome type 14,DOID:0080265,,,,C4540559,,,,
DOID:0080266,primary ciliary dyskinesia 37,DOID:0080266,,,,C4539798,,,,
DOID:0080267,autosomal dominant nonsyndromic deafness 71,DOID:0080267,,,,,,,,
DOID:0080268,autosomal dominant nonsyndromic deafness 72,DOID:0080268,,,,,,,,
DOID:0080269,autosomal dominant nonsyndromic deafness 73,DOID:0080269,,,,,,,,
DOID:0080270,autosomal dominant nonsyndromic deafness 34,DOID:0080270,,,,,,,,
DOID:0080271,nephrotic syndrome type 15,DOID:0080271,,,,C4539896,,,,
DOID:0080272,nephrotic syndrome type 16,DOID:0080272,,,,C4540453,,,,
DOID:0080273,polycystic kidney disease 5,DOID:0080273,,,,C4539903,,,,
DOID:0080274,multiple mitochondrial dysfunctions syndrome 5,DOID:0080274,,,,C4539919,,,,
DOID:0080275,joubert syndrome 30,DOID:0080275,,,,C4539937,,,,
DOID:0080276,joubert syndrome 29,DOID:0080276,,,,C4539715,,,,
DOID:0080277,joubert syndrome 31,DOID:0080277,,,,C4540355,,,,
DOID:0080278,joubert syndrome 32,DOID:0080278,,,,C4540342,,,,
DOID:0080279,joubert syndrome 33,DOID:0080279,,,,C4540389,,,,
DOID:0080280,gingival fibromatosis 5,DOID:0080280,,,,C4539942,,,,
DOID:0080281,schizophrenia 19,DOID:0080281,,,,C4539944,,,,
DOID:0080282,early infantile epileptic encephalopathy 56,DOID:0080282,,,,C4540034,,,,
DOID:0080283,early infantile epileptic encephalopathy 55,DOID:0080283,,,,C4539843,,,,
DOID:0080284,early infantile epileptic encephalopathy 57,DOID:0080284,,,,C4540411,,,,
DOID:0080285,early infantile epileptic encephalopathy 58,DOID:0080285,,,,C4693367,,,,
DOID:0080286,spinocerebellar ataxia 44,DOID:0080286,,,,C4521563,,,,
DOID:0080287,spinocerebellar ataxia 45,DOID:0080287,,,,C4540400,,,,
DOID:0080288,spinocerebellar ataxia 46,DOID:0080288,,,,C4540404,,,,
DOID:0080289,orofaciodigital syndrome xvii,DOID:0080289,,,,C4693640,,,,
DOID:0080290,familial erythrocytosis 5,DOID:0080290,,,,C4693552,,,,
DOID:0080291,early infantile epileptic encephalopathy 59,DOID:0080291,,,,C4693550,,,,
DOID:0080292,retinitis pigmentosa 81,DOID:0080292,,,,C4693443,,,,
DOID:10584,retinitis pigmentosa,DOID:10584,H00527,PA445537,D012174,C0035334,H35.52,,,
DOID:0080293,short-rib thoracic dysplasia 18 with polydactyly,DOID:0080293,,,,C4693420,,,,
DOID:0080294,charcot-marie-tooth disease dominant intermediate g,DOID:0080294,,,,C4693509,,,,
DOID:0080295,short-rib thoracic dysplasia 19 with or without polydactyly,DOID:0080295,,,,C4693524,,,,
DOID:0080296,hypomyelinating leukodystrophy 14,DOID:0080296,,,,C4693535,,,,
DOID:0080297,coffin-siris syndrome 6,DOID:0080297,,,,C4540499,,,,
DOID:811,lipodystrophy,DOID:811,H01474,PA444785,D008060,C0023787,E88.1,272.6,,
DOID:0080300,acquired generalized lipodystrophy,DOID:0080300,,,,C0271693,,,,
DOID:0080301,atypical hemolytic-uremic syndrome,DOID:0080301,H01434,,D065766,C2931788,,,,
DOID:0080302,mixed sleep apnea,DOID:0080302,,,,C0338495,,,,
DOID:0080303,mucinous lung adenocarcinoma,DOID:0080303,,,,,,,,
DOID:3910,lung adenocarcinoma,DOID:3910,,,D000077192,C0152013,,,,
DOID:0080304,lung mucinous cystadenocarcinoma,DOID:0080304,,,,,,,,
DOID:0080305,signet ring lung adenocarcinoma,DOID:0080305,,,,,,,,
DOID:0080306,solid adenocarcinoma with mucin production,DOID:0080306,,,,,,,,
DOID:0080308,myofibrillar myopathy 8,DOID:0080308,,,,C4310645,,,,
DOID:0080309,fatal infantile hypertonic myofibrillar myopathy,DOID:0080309,,,,C5190691,,,,
DOID:0080311,x-linked mental retardation with cerebellar hypoplasia and distinctive facial appearance,DOID:0080311,,,C537456,C1845366,,,,
DOID:0080312,neurodevelopmental disorder with midbrain and hindbrain malformations,DOID:0080312,,,,C4479613,,,,
DOID:0080313,cleft palate-lateral synechia syndrome,DOID:0080313,,,C563047,C0795898,,,,
DOID:0080314,cone-rod dystrophy 14,DOID:0080314,,,C566579,C1838190,,,,
DOID:0080315,megalencephalic leukoencephalopathy with subcortical cysts,DOID:0080315,H00875,,C536141,C1858854,,,,
DOID:0080316,megalencephalic leukoencephalopathy with subcortical cysts 1,DOID:0080316,,,,,,,,
DOID:0080317,megalencephalic leukoencephalopathy with subcortical cysts 2b,DOID:0080317,,,,,,,,
DOID:0080318,megalencephalic leukoencephalopathy with subcortical cysts 2a,DOID:0080318,,,,C3151355,,,,
DOID:0080319,"x-linked immunodeficiency with magnesium defect, epstein-barr virus infection, and neoplasia",DOID:0080319,,,,C3275445,,,300853.0,
DOID:0080320,peripheral nervous system benign neoplasm,DOID:0080320,,,,,,,,
DOID:0080321,autonomic nervous system benign neoplasm,DOID:0080321,,,,,,,,
DOID:0080322,polycystic kidney disease,DOID:0080322,H00542,PA444689,D007690,C0022680,,,,
DOID:2975,cystic kidney disease,DOID:2975,,,,C0022679,,,,
DOID:0080323,pancreatic squamous cell carcinoma,DOID:0080323,,,,C2675993,,,,
DOID:1793,pancreatic cancer,DOID:1793,H00019,PA445218,D010190,C0030297,C25.0,157.0,,
DOID:0080324,tuberous sclerosis 1,DOID:0080324,,,,,,,,
DOID:13515,tuberous sclerosis,DOID:13515,H00915,PA445965,D014402,C0041341,Q85.1,759.5,,
DOID:0080325,tuberous sclerosis 2,DOID:0080325,,,,,,,,
DOID:0080326,familial hypertrophic cardiomyopathy,DOID:0080326,,PA447157,D024741,C0949658,,,,
DOID:11984,hypertrophic cardiomyopathy,DOID:11984,,PA443633,D002312,C0007194,,425.1,,
DOID:0080327,"multinucleated neurons, anhydramnios, renal dysplasia, cerebellar hypoplasia and hydranencephaly",DOID:0080327,H01937,,C565507,C1856053,,,,
DOID:0080328,culler-jones syndrome,DOID:0080328,,,,C4014479,,,615849.0,
DOID:0080329,cold-induced sweating syndrome 1,DOID:0080329,,,,C1848947,,,,
DOID:0080330,cold-induced sweating syndrome 2,DOID:0080330,,,,C1853198,,,,
DOID:0080331,cold-induced sweating syndrome 3,DOID:0080331,,,,,,,,
DOID:0080332,bicuspid aortic valve disease,DOID:0080332,,,D000082882,C0149630,,,109730.0,
DOID:62,aortic valve disease,DOID:62,,,D000082862,C1260873,,424.1,,
DOID:0080333,aortic valve disease 1,DOID:0080333,,,,C3887892,,,,
DOID:0080334,aortic valve disease 2,DOID:0080334,,,,C3542024,,,614823.0,
DOID:0080335,mitochondrial dna depletion syndrome 12b,DOID:0080335,,,,,,,,
DOID:0080336,mitochondrial dna depletion syndrome 14,DOID:0080336,,,,,,,,
DOID:0080337,mitochondrial dna depletion syndrome 15,DOID:0080337,,,,,,,,
DOID:0080338,familial erythrocytosis 3,DOID:0080338,,,C565221,C1853286,,,,
DOID:0080339,familial erythrocytosis 4,DOID:0080339,,,C567086,C2673187,,,,
DOID:0080340,obsolete x-linked dominant disease,DOID:0080340,,,,,,,,
DOID:0080341,obsolete x-linked recessive disease,DOID:0080341,,,,,,,,
DOID:0080342,simpson-golabi-behmel syndrome type 2,DOID:0080342,,,C564567,C1846175,,,,
DOID:0080343,autosomal recessive pyridoxine-refractory sideroblastic anemia 3,DOID:0080343,,,,,,,,
DOID:0080344,blepharocheilodontic syndrome,DOID:0080344,H02474,,C536188,C1861536,,,,
DOID:0080345,blepharocheilodontic syndrome 1,DOID:0080345,,,,C4551988,,,,
DOID:0080346,blepharocheilodontic syndrome 2,DOID:0080346,,,,C4540127,,,,
DOID:5719,adrenal medulla cancer,DOID:5719,,,,C0344456,C74.1,,,
DOID:0080348,alzheimer's disease 1,DOID:0080348,,,,,,,,
DOID:10652,alzheimer's disease,DOID:10652,H00056,PA443319,D000544,C0002395,G30,331.0,,
DOID:0080349,early infantile epileptic encephalopathy 39,DOID:0080349,H01305,,C567847,C2751855,,,,
DOID:0080350,retinitis pigmentosa 77,DOID:0080350,,,,C4310626,H35.5,,617304.0,
DOID:0080351,cloves syndrome,DOID:0080351,,,,,Q87.3,,,
DOID:0080352,x-linked chondrodysplasia punctata 2,DOID:0080352,,,,,,,,
DOID:0080353,x-linked recessive hypophosphatemic rickets,DOID:0080353,,,,C1845168,,,,
DOID:0080354,phelan-mcdermid syndrome,DOID:0080354,H01238,,C536801,C1853490,,,,
DOID:0080355,hepatobiliary system cancer,DOID:0080355,,,,,,,,
DOID:0080356,igg4-related disease,DOID:0080356,,,,C3203653,,,,
DOID:0080357,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 1,DOID:0080357,,,,,,,,
DOID:0080358,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 2,DOID:0080358,,,,C3554534,,,,
DOID:0080359,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 3,DOID:0080359,,,,C4225154,,,,
DOID:0080360,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 4,DOID:0080360,,,,C4225304,,,,
DOID:0080361,trimethylaminuria,DOID:0080361,H01234,PA134850479,C536561,C0342739,,,,
DOID:0080362,spondyloepiphyseal dysplasia tarda,DOID:0080362,,,,C0038015,,,,
DOID:0080363,mitochondrial pyruvate carrier deficiency,DOID:0080363,,,,C3553607,,,614741.0,
DOID:0080364,malignant adenoma,DOID:0080364,,,,,,,,
DOID:0080365,endometrial hyperplasia,DOID:0080365,,PA444039,D004714,C0014173,,,,
DOID:0080366,desmoid tumor,DOID:0080366,,PA446605,D018222,C0079218,,,,
DOID:0080367,chronic eosinophilic leukemia,DOID:0080367,,,,C0346421,,,,
DOID:0080368,sex cord-stromal benign neoplasm,DOID:0080368,,,,,,,,
DOID:0080369,ovarian sex-cord stromal tumor,DOID:0080369,,,,C0600113,,,,
DOID:192,sex cord-gonadal stromal tumor,DOID:192,,PA446685,D018312,C0206724,,,,
DOID:0080370,ovarian sex cord-stromal benign neoplasm,DOID:0080370,,,,,,,,
DOID:0080371,testicular sex cord-stromal benign neoplasm,DOID:0080371,,,,,,,,
DOID:0080372,epithelioid inflammatory myofibroblastic sarcoma,DOID:0080372,,,,,,,,
DOID:0080373,epididymis disease,DOID:0080373,,,,,,,,
DOID:48,male reproductive system disease,DOID:48,,PA165108877,D005832,C0017412,N50.9,608.9,,
DOID:0080374,gastroesophageal cancer,DOID:0080374,,,,,,,,
DOID:0080375,gastroesophageal adenocarcinoma,DOID:0080375,,,,,,,,
DOID:0080376,trichorhinophalangeal syndrome type iii,DOID:0080376,,,C566033,C1860823,,,,
DOID:0080377,peroxisomal biogenesis disorder,DOID:0080377,,,,,,,,
DOID:0080378,obsolete zellweger spectrum disorder,DOID:0080378,,,,,,,,
